Player ID,Timestamps,Hours Played,Money Spent ($),Criminal Score,Missions Completed,Player Rank,Team Affiliation,VIP Status,Cash on Hand ($),Sync Stability (%),Quest Exploit Score,Player Level,Dark Market Transactions,Transaction Amount ($),Neural Link Stability (%)
P1816,2025-02-15 04:06:56,155,14897,1,145,Cosmic Ensign,Cyber Sentinels,No,11823,98.2,394,Celestial Vanguard,PixelPirate,3315,70.2
P1817,2025-02-17 02:10:26,95,14618,1,225,Stellar Scout,Lone Wolf,No,3481,98.3,499,Celestial Vanguard,GhostCoder,626,71.3
P1818,2025-02-15 19:23:40,254,4840,5,176,Stellar Scout,Shadow Collective,No,2913,86.3,407,Celestial Vanguard,CyberWraith,4444,95.6
P1819,2025-02-15 19:17:42,195,11893,3,167,Stellar Scout,Cyber Sentinels,No,9207,95.8,483,Quantum Sovereign,QuantumBreaker,6302,69.5
P1820,2025-02-15 07:59:06,69,6289,4,76,Nebula Novice,Shadow Collective,No,8546,94.6,477,Celestial Vanguard,PixelPirate,4823,67.1
P1821,2025-02-16 19:24:58,163,6686,2,245,Stellar Scout,Shadow Collective,No,10687,94.3,807,Celestial Vanguard,Error404,2037,74.4
P1822,2025-02-17 14:11:28,459,21,5,366,Solar Admiral,Shadow Collective,No,333,43.0,142,Galactic Cadet,GlitchChip,110,41.5
P1823,2025-02-17 21:44:57,277,19274,1,153,Cosmic Ensign,Lone Wolf,No,1748,85.4,815,Starborne Operative,NeonShifter,4212,76.2
P1824,2025-02-15 21:50:06,111,16676,4,216,Stellar Scout,Shadow Collective,No,1277,99.8,950,Starborne Operative,QuantumBreaker,6911,60.5
P1825,2025-02-16 06:38:08,201,13755,0,33,Interstellar Agent,Lone Wolf,No,4470,96.2,616,Quantum Sovereign,GlitchChip,2509,92.0
P1826,2025-02-17 09:56:54,462,39,10,460,Interstellar Agent,Shadow Collective,No,4,57.0,136,Galactic Cadet,RealityBender,139,57.4
P1827,2025-02-15 07:27:17,421,21,5,335,Galactic Commander,Shadow Collective,No,22,40.1,0,Cosmic Initiate,GlitchChip,173,45.0
P1828,2025-02-17 19:36:02,188,14619,4,136,Stellar Scout,Cyber Sentinels,No,1484,93.3,381,Celestial Vanguard,Error404,9078,71.8
P1829,2025-02-16 03:04:58,459,40,8,495,Universal Archon,Shadow Collective,No,416,65.5,258,Galactic Cadet,GlitchChip,58,67.9
P1830,2025-02-16 23:08:14,410,18,7,334,Solar Admiral,Shadow Collective,No,328,59.0,86,Cosmic Initiate,Error404,67,61.6
P1831,2025-02-16 01:46:29,93,18000,5,184,Cosmic Ensign,Shadow Collective,No,11308,92.1,747,Starborne Operative,GhostCoder,8354,66.8
P1832,2025-02-15 16:43:14,440,32,8,447,Universal Archon,Shadow Collective,No,307,65.7,106,Galactic Cadet,Error404,161,40.5
P1833,2025-02-15 22:42:38,75,2322,2,131,Cosmic Ensign,Lone Wolf,No,2193,89.7,587,Starborne Operative,Error404,1012,99.0
P1834,2025-02-16 00:49:51,161,1832,1,291,Cosmic Ensign,Lone Wolf,No,10641,94.5,692,Celestial Vanguard,RealityBender,6967,68.5
P1835,2025-02-15 22:22:24,282,13871,0,268,Cosmic Ensign,Cyber Sentinels,No,1926,85.9,812,Celestial Vanguard,NeonShifter,6480,66.6
P1836,2025-02-15 09:57:35,264,10362,0,289,Nebula Novice,Cyber Sentinels,No,6156,93.7,362,Quantum Sovereign,CyberWraith,3936,72.9
P1837,2025-02-16 03:11:51,90,10057,5,145,Interstellar Agent,Shadow Collective,No,10178,90.0,757,Quantum Sovereign,PixelPirate,6039,90.9
P1838,2025-02-15 23:30:05,107,16920,2,200,Stellar Scout,Shadow Collective,Yes,3294,99.1,864,Celestial Vanguard,PixelPirate,7603,91.7
P1839,2025-02-17 13:34:55,71,17114,2,106,Stellar Scout,Shadow Collective,No,10896,98.6,936,Celestial Vanguard,Error404,7114,73.1
P1840,2025-02-15 11:48:15,209,14022,3,150,Nebula Novice,Cyber Sentinels,Yes,4171,95.0,647,Celestial Vanguard,RealityBender,7270,60.0
P1841,2025-02-16 16:47:51,72,12222,4,62,Stellar Scout,Shadow Collective,No,9744,96.1,781,Celestial Vanguard,DataDrifter,9002,73.6
P1842,2025-02-17 03:29:39,222,16796,3,146,Cosmic Ensign,Cyber Sentinels,No,7335,86.1,433,Quantum Sovereign,PixelPirate,2845,60.9
P1843,2025-02-15 04:20:10,86,1734,3,145,Stellar Scout,Shadow Collective,No,1748,86.0,913,Celestial Vanguard,ByteBandit,8226,67.6
P1844,2025-02-15 10:28:48,216,13530,2,116,Stellar Scout,Lone Wolf,No,5199,86.5,927,Starborne Operative,GhostCoder,1493,92.2
P1845,2025-02-17 10:38:50,112,7630,5,138,Nebula Novice,Lone Wolf,No,5282,89.2,841,Quantum Sovereign,QuantumBreaker,4192,76.8
P1846,2025-02-17 10:34:12,63,6922,5,28,Stellar Scout,Cyber Sentinels,No,9565,93.1,462,Quantum Sovereign,GlitchChip,614,83.2
P1847,2025-02-17 19:42:21,235,14539,3,254,Interstellar Agent,Shadow Collective,No,7316,90.1,767,Celestial Vanguard,QuantumBreaker,5950,73.9
P1848,2025-02-16 00:05:23,64,7816,2,278,Nebula Novice,Lone Wolf,No,14604,95.4,506,Celestial Vanguard,GlitchChip,1867,96.1
P1849,2025-02-15 10:10:24,102,19815,2,210,Stellar Scout,Cyber Sentinels,No,9304,94.3,438,Starborne Operative,DataDrifter,3189,86.1
P1850,2025-02-17 15:59:26,446,44,10,317,Solar Admiral,Shadow Collective,No,266,52.6,14,Galactic Cadet,RealityBender,86,51.3
P1851,2025-02-15 01:15:51,254,14847,0,217,Interstellar Agent,Shadow Collective,No,5740,94.5,426,Quantum Sovereign,QuantumBreaker,5108,92.6
P1852,2025-02-16 10:46:16,77,14764,2,145,Cosmic Ensign,Lone Wolf,No,11923,98.2,892,Celestial Vanguard,DataDrifter,993,67.0
P1853,2025-02-15 20:31:31,472,21,8,343,Solar Admiral,Shadow Collective,No,17,46.3,184,Cosmic Initiate,Error404,168,63.1
P1854,2025-02-15 11:42:34,96,18596,2,291,Nebula Novice,Lone Wolf,No,14053,95.8,607,Quantum Sovereign,CyberWraith,1452,75.4
P1855,2025-02-17 04:48:34,199,3202,5,161,Cosmic Ensign,Shadow Collective,No,5303,100.0,742,Celestial Vanguard,CyberWraith,2465,69.5
P1856,2025-02-16 18:32:18,433,5,7,343,Solar Admiral,Shadow Collective,No,500,75.0,269,Galactic Cadet,Error404,187,51.0
P1857,2025-02-15 18:36:56,52,3265,4,260,Interstellar Agent,Lone Wolf,No,13025,85.7,608,Celestial Vanguard,GhostCoder,812,89.9
P1858,2025-02-16 20:51:37,108,14877,3,93,Cosmic Ensign,Cyber Sentinels,No,8749,95.5,358,Quantum Sovereign,QuantumBreaker,1356,78.5
P1859,2025-02-17 17:33:30,262,17229,1,158,Interstellar Agent,Cyber Sentinels,No,2234,91.2,526,Quantum Sovereign,QuantumBreaker,306,89.9
P1860,2025-02-16 18:46:24,255,3877,3,157,Cosmic Ensign,Shadow Collective,No,3407,92.3,595,Quantum Sovereign,NeonShifter,8338,88.5
P1861,2025-02-17 00:32:35,272,5112,4,224,Interstellar Agent,Lone Wolf,No,6045,98.8,663,Quantum Sovereign,RealityBender,7028,96.3
P1862,2025-02-16 04:29:26,180,3301,2,203,Interstellar Agent,Cyber Sentinels,No,6476,97.5,993,Celestial Vanguard,GlitchChip,7003,76.6
P1863,2025-02-17 23:46:52,127,2413,4,142,Interstellar Agent,Lone Wolf,No,4610,91.1,314,Celestial Vanguard,Error404,6170,72.5
P1864,2025-02-17 02:39:08,271,3351,1,126,Cosmic Ensign,Shadow Collective,No,3569,87.0,680,Starborne Operative,ByteBandit,2534,74.9
P1865,2025-02-16 20:11:59,201,5215,0,94,Interstellar Agent,Lone Wolf,No,12609,98.4,871,Quantum Sovereign,PixelPirate,9598,79.4
P1866,2025-02-15 22:08:57,196,17628,5,229,Stellar Scout,Cyber Sentinels,No,4177,85.9,465,Celestial Vanguard,RealityBender,4357,88.3
P1867,2025-02-16 04:18:10,262,7003,1,197,Nebula Novice,Shadow Collective,No,4351,85.1,423,Starborne Operative,GhostCoder,4713,76.2
P1868,2025-02-17 18:45:11,52,4624,3,219,Stellar Scout,Cyber Sentinels,No,1982,93.6,814,Celestial Vanguard,DataDrifter,7746,99.8
P1869,2025-02-16 23:26:49,467,24,10,388,Galactic Commander,Shadow Collective,No,2,56.8,0,Cosmic Initiate,RealityBender,155,45.7
P1870,2025-02-16 06:22:40,214,12560,3,252,Cosmic Ensign,Shadow Collective,No,5240,87.5,922,Quantum Sovereign,QuantumBreaker,1163,60.1
P1871,2025-02-15 21:41:50,264,2157,1,101,Interstellar Agent,Cyber Sentinels,Yes,12827,86.9,836,Starborne Operative,GhostCoder,5090,94.6
P1872,2025-02-17 23:52:05,241,11645,1,137,Cosmic Ensign,Shadow Collective,Yes,9622,92.7,454,Starborne Operative,DataDrifter,8948,60.1
P1873,2025-02-17 13:23:25,261,11797,4,231,Stellar Scout,Lone Wolf,Yes,5986,88.0,965,Quantum Sovereign,GlitchChip,1787,63.8
P1874,2025-02-17 19:43:44,245,3575,3,268,Nebula Novice,Cyber Sentinels,No,7445,90.8,534,Celestial Vanguard,Error404,5076,79.2
P1875,2025-02-16 12:55:38,431,11,8,383,Solar Admiral,Shadow Collective,No,98,48.0,25,Cosmic Initiate,CyberWraith,57,65.0
P1876,2025-02-16 11:43:19,138,7485,5,75,Stellar Scout,Cyber Sentinels,No,12618,90.1,758,Quantum Sovereign,CyberWraith,6892,78.1
P1877,2025-02-15 07:08:47,137,2554,5,147,Nebula Novice,Shadow Collective,No,7951,93.3,767,Starborne Operative,NeonShifter,6621,73.2
P1878,2025-02-15 20:40:59,209,10571,4,56,Cosmic Ensign,Cyber Sentinels,No,10320,99.3,543,Quantum Sovereign,ByteBandit,2872,96.4
P1879,2025-02-17 18:02:27,133,4958,2,259,Interstellar Agent,Shadow Collective,No,9910,86.3,709,Quantum Sovereign,GlitchChip,6788,94.3
P1880,2025-02-16 08:04:24,138,5511,4,105,Stellar Scout,Lone Wolf,No,12802,90.8,881,Quantum Sovereign,CyberWraith,4505,88.3
P1881,2025-02-16 17:02:12,56,5293,4,176,Cosmic Ensign,Lone Wolf,No,3608,95.1,562,Quantum Sovereign,CyberWraith,7604,79.2
P1882,2025-02-17 10:53:38,271,13946,0,141,Interstellar Agent,Shadow Collective,No,769,96.7,334,Quantum Sovereign,Error404,1581,87.9
P1883,2025-02-16 19:16:42,152,15535,4,116,Stellar Scout,Cyber Sentinels,No,11168,99.6,673,Quantum Sovereign,DataDrifter,6385,92.3
P1884,2025-02-17 19:15:37,499,19,5,339,Universal Archon,Shadow Collective,Yes,196,44.2,117,Galactic Cadet,RealityBender,185,54.8
P1885,2025-02-15 03:01:42,162,5450,0,91,Nebula Novice,Cyber Sentinels,No,12164,88.2,862,Starborne Operative,GlitchChip,2687,60.5
P1886,2025-02-17 18:28:46,159,13976,3,239,Stellar Scout,Shadow Collective,No,785,88.0,754,Starborne Operative,QuantumBreaker,4199,80.1
P1887,2025-02-17 23:51:57,142,14779,3,20,Interstellar Agent,Lone Wolf,No,10804,95.4,655,Celestial Vanguard,CyberWraith,8134,92.2
P1888,2025-02-17 13:05:37,99,14370,3,264,Nebula Novice,Shadow Collective,No,13913,91.8,915,Starborne Operative,GlitchChip,6530,70.1
P1889,2025-02-16 19:28:17,495,22,7,408,Universal Archon,Shadow Collective,No,123,68.7,0,Galactic Cadet,Error404,186,43.7
P1890,2025-02-17 13:52:59,104,4097,1,110,Interstellar Agent,Shadow Collective,No,4958,99.8,820,Starborne Operative,RealityBender,9333,73.1
P1891,2025-02-15 03:46:05,267,3969,2,217,Nebula Novice,Shadow Collective,No,8148,96.5,313,Starborne Operative,RealityBender,1252,96.7
P1892,2025-02-17 00:53:55,404,29,6,432,Solar Admiral,Shadow Collective,No,225,76.7,158,Galactic Cadet,CyberWraith,112,65.3
P1893,2025-02-17 06:50:56,259,19800,5,36,Cosmic Ensign,Cyber Sentinels,No,9910,93.0,889,Celestial Vanguard,GhostCoder,1208,80.9
P1894,2025-02-15 10:26:44,401,23,7,332,Solar Admiral,Shadow Collective,No,363,47.0,53,Cosmic Initiate,RealityBender,100,62.7
P1895,2025-02-16 19:46:31,241,1471,4,170,Stellar Scout,Lone Wolf,No,1533,97.4,621,Quantum Sovereign,GhostCoder,9760,61.5
P1896,2025-02-17 01:45:07,247,5571,1,297,Interstellar Agent,Lone Wolf,No,8171,90.8,740,Starborne Operative,PixelPirate,2808,93.7
P1897,2025-02-16 14:07:35,131,3327,1,178,Nebula Novice,Lone Wolf,No,10525,97.3,781,Quantum Sovereign,DataDrifter,8845,78.4
P1898,2025-02-15 21:07:53,217,7370,0,290,Nebula Novice,Lone Wolf,No,4412,87.4,882,Quantum Sovereign,DataDrifter,7435,88.2
P1899,2025-02-15 13:08:00,147,8941,4,105,Nebula Novice,Shadow Collective,No,5561,93.4,864,Celestial Vanguard,GlitchChip,3744,68.9
P1900,2025-02-17 15:08:30,460,33,8,314,Solar Admiral,Shadow Collective,No,229,56.2,0,Cosmic Initiate,GlitchChip,193,56.6
P1901,2025-02-15 09:48:50,273,8460,0,99,Interstellar Agent,Shadow Collective,No,4920,85.5,815,Quantum Sovereign,NeonShifter,4003,87.2
P1902,2025-02-15 00:56:31,53,13388,3,270,Interstellar Agent,Cyber Sentinels,No,11041,87.5,911,Celestial Vanguard,NeonShifter,6293,72.9
P1903,2025-02-17 06:39:38,66,7204,3,164,Interstellar Agent,Shadow Collective,No,11936,90.5,616,Celestial Vanguard,DataDrifter,7515,74.3
P1904,2025-02-15 12:56:22,234,10845,2,285,Stellar Scout,Shadow Collective,No,7369,94.8,918,Quantum Sovereign,RealityBender,1943,92.7
P1905,2025-02-16 02:36:01,245,4375,0,181,Interstellar Agent,Shadow Collective,No,13399,88.5,652,Starborne Operative,CyberWraith,7635,77.1
P1906,2025-02-17 05:35:45,59,13067,0,231,Nebula Novice,Lone Wolf,No,8757,96.0,369,Quantum Sovereign,DataDrifter,4346,77.4
P1907,2025-02-17 03:09:28,497,32,7,430,Universal Archon,Shadow Collective,No,471,65.0,176,Galactic Cadet,GlitchChip,111,65.6
P1908,2025-02-17 08:36:37,88,9002,2,204,Stellar Scout,Shadow Collective,No,7906,85.8,378,Celestial Vanguard,CyberWraith,7808,94.1
P1909,2025-02-17 20:20:39,84,14186,1,294,Nebula Novice,Lone Wolf,No,3222,99.4,993,Quantum Sovereign,NeonShifter,7701,63.5
P1910,2025-02-15 08:01:02,241,13769,1,281,Interstellar Agent,Lone Wolf,No,12555,88.8,727,Quantum Sovereign,NeonShifter,3632,85.3
P1911,2025-02-15 01:47:24,192,12289,5,162,Interstellar Agent,Lone Wolf,No,12822,98.1,489,Celestial Vanguard,ByteBandit,1672,82.8
P1912,2025-02-17 15:11:32,81,6079,1,163,Nebula Novice,Lone Wolf,No,11996,88.3,822,Quantum Sovereign,RealityBender,6518,67.4
P1913,2025-02-15 17:31:25,114,4106,4,204,Cosmic Ensign,Shadow Collective,No,1555,97.6,927,Starborne Operative,CyberWraith,8927,95.9
P1914,2025-02-17 16:38:55,111,3802,2,21,Nebula Novice,Cyber Sentinels,No,4180,85.4,462,Quantum Sovereign,NeonShifter,7163,79.0
P1915,2025-02-15 23:45:59,272,1297,2,248,Interstellar Agent,Shadow Collective,No,7489,97.4,815,Quantum Sovereign,PixelPirate,2381,63.7
P1916,2025-02-15 10:45:34,253,13015,0,288,Interstellar Agent,Cyber Sentinels,No,7181,98.6,621,Celestial Vanguard,QuantumBreaker,3545,71.9
P1917,2025-02-16 04:09:05,487,34,9,344,Galactic Commander,Shadow Collective,Yes,87,74.0,90,Galactic Cadet,Error404,169,68.0
P1918,2025-02-17 00:22:43,103,3557,3,123,Stellar Scout,Cyber Sentinels,No,5308,90.8,405,Celestial Vanguard,NeonShifter,6557,98.7
P1919,2025-02-15 11:05:11,53,8720,1,227,Cosmic Ensign,Lone Wolf,Yes,14022,97.1,983,Celestial Vanguard,QuantumBreaker,9454,63.2
P1920,2025-02-15 06:34:32,111,9327,5,133,Nebula Novice,Cyber Sentinels,No,1500,95.7,400,Celestial Vanguard,PixelPirate,3948,90.7
P1921,2025-02-16 07:25:23,242,5708,4,160,Cosmic Ensign,Shadow Collective,No,5253,96.3,846,Quantum Sovereign,CyberWraith,7533,84.6
P1922,2025-02-17 19:27:38,146,5989,1,200,Nebula Novice,Cyber Sentinels,No,8879,89.7,737,Starborne Operative,RealityBender,6369,89.2
P1923,2025-02-17 08:22:15,61,2970,1,219,Nebula Novice,Shadow Collective,No,788,94.6,752,Celestial Vanguard,Error404,5596,68.0
P1924,2025-02-17 12:23:18,77,13443,1,179,Cosmic Ensign,Cyber Sentinels,No,7322,90.8,803,Quantum Sovereign,ByteBandit,4816,72.8
P1925,2025-02-16 10:16:15,106,5833,0,240,Cosmic Ensign,Cyber Sentinels,No,11695,89.1,516,Quantum Sovereign,Error404,3295,73.9
P1926,2025-02-17 06:04:11,263,1458,3,59,Nebula Novice,Lone Wolf,No,11756,92.0,475,Quantum Sovereign,ByteBandit,6241,61.0
P1927,2025-02-15 17:45:32,56,12339,5,35,Interstellar Agent,Shadow Collective,No,4638,93.1,539,Starborne Operative,DataDrifter,2099,80.0
P1928,2025-02-15 05:52:03,197,11380,2,150,Nebula Novice,Cyber Sentinels,No,13601,98.0,469,Celestial Vanguard,Error404,3012,66.3
P1929,2025-02-17 11:45:38,179,18985,0,202,Stellar Scout,Cyber Sentinels,No,14582,100.0,662,Starborne Operative,GlitchChip,7316,94.9
P1930,2025-02-16 15:52:15,420,27,9,410,Galactic Commander,Shadow Collective,No,23,74.0,244,Cosmic Initiate,GlitchChip,121,62.5
P1931,2025-02-16 19:42:03,476,19,6,313,Galactic Commander,Shadow Collective,No,352,70.0,0,Cosmic Initiate,Error404,114,58.0
P1932,2025-02-17 11:16:47,299,8854,4,137,Cosmic Ensign,Shadow Collective,Yes,11627,97.6,793,Quantum Sovereign,PixelPirate,5912,70.3
P1933,2025-02-16 19:24:30,118,6058,5,202,Nebula Novice,Cyber Sentinels,No,930,92.8,955,Celestial Vanguard,GlitchChip,4810,82.3
P1934,2025-02-16 23:43:18,82,2533,4,183,Nebula Novice,Shadow Collective,No,12852,97.4,987,Quantum Sovereign,GhostCoder,1833,73.4
P1935,2025-02-15 02:01:09,80,19254,1,128,Interstellar Agent,Shadow Collective,No,1472,94.2,794,Celestial Vanguard,QuantumBreaker,4313,78.8
P1936,2025-02-17 02:18:28,77,3350,3,83,Interstellar Agent,Shadow Collective,No,661,85.4,562,Celestial Vanguard,PixelPirate,8748,87.2
P1937,2025-02-16 12:42:33,284,18365,3,188,Interstellar Agent,Cyber Sentinels,No,13291,89.2,687,Celestial Vanguard,PixelPirate,180,77.7
P1938,2025-02-15 15:57:21,236,2902,2,260,Cosmic Ensign,Cyber Sentinels,No,9647,86.6,301,Starborne Operative,PixelPirate,8566,83.8
P1939,2025-02-16 12:29:12,141,5350,4,164,Nebula Novice,Shadow Collective,No,4547,96.6,419,Celestial Vanguard,RealityBender,2340,75.8
P1940,2025-02-17 08:22:20,173,15455,2,87,Interstellar Agent,Shadow Collective,No,9657,99.0,522,Quantum Sovereign,GlitchChip,7101,67.9
P1941,2025-02-16 10:12:56,167,11325,1,153,Nebula Novice,Cyber Sentinels,No,8486,90.8,574,Starborne Operative,Error404,8540,69.2
P1942,2025-02-16 20:39:26,103,12727,1,207,Stellar Scout,Lone Wolf,No,14414,91.0,834,Quantum Sovereign,ByteBandit,5764,67.5
P1943,2025-02-16 19:41:49,264,16335,1,168,Nebula Novice,Cyber Sentinels,Yes,10648,97.1,800,Quantum Sovereign,QuantumBreaker,7559,99.1
P1944,2025-02-15 19:49:50,101,15730,3,38,Cosmic Ensign,Lone Wolf,No,1152,93.6,727,Celestial Vanguard,ByteBandit,1211,84.1
P1945,2025-02-16 02:32:56,149,12022,4,265,Interstellar Agent,Cyber Sentinels,No,2041,96.7,332,Quantum Sovereign,DataDrifter,4209,60.8
P1946,2025-02-16 10:14:04,279,14155,4,69,Nebula Novice,Lone Wolf,No,830,89.4,412,Quantum Sovereign,GhostCoder,5240,77.2
P1947,2025-02-16 22:32:23,104,2038,3,102,Nebula Novice,Lone Wolf,No,13492,92.6,977,Celestial Vanguard,GlitchChip,7052,98.1
P1948,2025-02-16 17:57:20,149,11494,4,256,Stellar Scout,Cyber Sentinels,No,5549,96.4,421,Starborne Operative,QuantumBreaker,8915,94.4
P1949,2025-02-16 08:00:52,284,14748,3,76,Stellar Scout,Shadow Collective,No,8316,95.4,862,Starborne Operative,ByteBandit,2452,93.6
P1950,2025-02-16 18:43:58,92,17074,4,293,Cosmic Ensign,Lone Wolf,No,9960,99.3,896,Starborne Operative,Error404,6724,61.0
P1951,2025-02-16 14:34:51,234,12392,5,191,Cosmic Ensign,Cyber Sentinels,No,4217,85.9,584,Starborne Operative,GhostCoder,6921,68.1
P1952,2025-02-16 14:33:54,194,14223,3,31,Interstellar Agent,Cyber Sentinels,No,10695,97.5,561,Quantum Sovereign,GlitchChip,4539,90.0
P1953,2025-02-15 00:09:54,495,47,7,309,Universal Archon,Shadow Collective,No,23,46.0,62,Cosmic Initiate,Error404,129,69.1
P1954,2025-02-15 02:56:17,205,16934,1,230,Stellar Scout,Cyber Sentinels,No,8746,94.9,638,Quantum Sovereign,QuantumBreaker,2620,78.1
P1955,2025-02-15 15:00:36,116,16906,4,96,Cosmic Ensign,Cyber Sentinels,No,11019,98.8,791,Quantum Sovereign,DataDrifter,6834,76.3
P1956,2025-02-17 12:00:09,120,15593,5,207,Interstellar Agent,Lone Wolf,No,11428,99.5,549,Quantum Sovereign,GhostCoder,1196,96.4
P1957,2025-02-17 13:07:51,98,5681,2,48,Interstellar Agent,Lone Wolf,No,8029,86.8,631,Starborne Operative,PixelPirate,133,90.7
P1958,2025-02-15 07:46:41,287,8353,5,30,Cosmic Ensign,Cyber Sentinels,No,3085,90.3,360,Starborne Operative,QuantumBreaker,2081,68.0
P1959,2025-02-15 07:15:10,151,17194,3,200,Stellar Scout,Shadow Collective,No,509,91.6,459,Celestial Vanguard,Error404,7779,64.1
P1960,2025-02-16 07:18:35,295,11675,0,230,Cosmic Ensign,Cyber Sentinels,No,8012,87.4,922,Starborne Operative,QuantumBreaker,3551,80.5
P1961,2025-02-16 21:48:28,492,27,8,401,Galactic Commander,Shadow Collective,No,85,73.9,0,Cosmic Initiate,CyberWraith,129,47.4
P1962,2025-02-15 05:13:58,109,19826,0,183,Cosmic Ensign,Shadow Collective,No,8405,86.9,728,Starborne Operative,QuantumBreaker,6390,92.3
P1963,2025-02-17 16:54:16,217,2468,5,124,Interstellar Agent,Lone Wolf,Yes,11865,98.6,627,Quantum Sovereign,CyberWraith,637,86.5
P1964,2025-02-15 13:27:19,66,8784,2,35,Interstellar Agent,Cyber Sentinels,Yes,2712,87.3,988,Starborne Operative,PixelPirate,6389,77.6
P1965,2025-02-16 05:33:36,123,1139,2,139,Stellar Scout,Shadow Collective,No,11181,86.7,721,Quantum Sovereign,QuantumBreaker,3725,73.4
P1966,2025-02-17 03:03:55,297,17402,5,242,Nebula Novice,Shadow Collective,No,697,90.5,369,Starborne Operative,ByteBandit,624,98.1
P1967,2025-02-16 08:59:33,79,8326,3,247,Interstellar Agent,Shadow Collective,No,14134,90.6,718,Starborne Operative,CyberWraith,2052,61.2
P1968,2025-02-15 00:48:38,139,12973,3,24,Cosmic Ensign,Cyber Sentinels,No,6619,85.5,708,Quantum Sovereign,GhostCoder,4473,71.6
P1969,2025-02-15 09:13:35,137,18896,4,242,Stellar Scout,Shadow Collective,No,10276,87.3,708,Starborne Operative,CyberWraith,7159,61.0
P1970,2025-02-16 03:52:48,135,12332,0,207,Nebula Novice,Shadow Collective,No,10123,98.1,757,Quantum Sovereign,CyberWraith,1337,94.6
P1971,2025-02-15 14:37:07,183,9207,4,191,Stellar Scout,Cyber Sentinels,No,3328,91.8,502,Celestial Vanguard,QuantumBreaker,5576,81.2
P1972,2025-02-15 01:26:55,209,17138,3,101,Nebula Novice,Cyber Sentinels,No,7330,96.4,706,Celestial Vanguard,PixelPirate,1360,72.8
P1973,2025-02-17 20:20:24,284,15140,2,147,Stellar Scout,Cyber Sentinels,No,11561,96.9,760,Starborne Operative,ByteBandit,1652,99.2
P1974,2025-02-15 00:10:32,467,45,5,342,Universal Archon,Shadow Collective,No,285,61.4,0,Galactic Cadet,GlitchChip,164,63.0
P1975,2025-02-17 21:03:37,220,4912,1,225,Nebula Novice,Shadow Collective,No,10354,88.7,314,Quantum Sovereign,RealityBender,5402,80.6
P1976,2025-02-17 10:43:20,273,1390,2,280,Nebula Novice,Lone Wolf,No,763,87.9,589,Quantum Sovereign,RealityBender,5669,99.8
P1977,2025-02-16 16:15:30,78,2580,2,212,Stellar Scout,Shadow Collective,No,8990,95.8,973,Celestial Vanguard,Error404,9771,61.5
P1978,2025-02-15 13:25:33,249,8730,0,69,Interstellar Agent,Lone Wolf,No,5471,91.3,440,Quantum Sovereign,GlitchChip,2733,96.5
P1979,2025-02-17 16:05:12,160,15680,3,152,Stellar Scout,Lone Wolf,No,12061,95.3,655,Quantum Sovereign,ByteBandit,3215,75.9
P1980,2025-02-15 11:33:20,434,40,9,443,Solar Admiral,Shadow Collective,No,353,69.0,88,Galactic Cadet,RealityBender,198,44.5
P1981,2025-02-15 17:49:04,235,9510,5,241,Cosmic Ensign,Shadow Collective,No,6299,92.4,422,Celestial Vanguard,PixelPirate,5906,79.6
P1982,2025-02-17 14:40:06,211,4163,1,31,Cosmic Ensign,Lone Wolf,No,14415,85.9,540,Quantum Sovereign,Error404,6589,71.6
P1983,2025-02-15 07:18:46,140,2293,4,217,Stellar Scout,Lone Wolf,No,9733,98.2,494,Starborne Operative,NeonShifter,3804,60.9
P1984,2025-02-15 10:45:31,278,19107,3,217,Cosmic Ensign,Cyber Sentinels,No,7270,86.5,522,Quantum Sovereign,Error404,6064,92.6
